Battle,Position,Enemy,Lvl,HP,XP,GP,Atk Mult,Hit%,Atk,Def Mult,Eva%,Def,MDef Mult,MEv%,MDef,Min Spd,Max Spd,Spell Power,Values set/checked by script ->,Script value 2,Script Value 3,Script Value 4
milon,mombomb_slot,Milon,15,1945,3672,1330,3,80,30,0,0,0,1,40,9,7,7,5,scriptHP: 1000,,,
milon,mombomb_slot,Ghast,15,77,173,107,5,90,66,0,0,0,1,40,9,2,4,,,,,
milon,octomamm_slot,Milon,10,2776,1011,379,2,99,22,0,0,0,6,60,25,31,31,10,scriptHP: 1000,,,
milon,octomamm_slot,Ghast,10,144,48,31,4,90,48,0,0,0,6,60,25,8,11,,,,,
milon,odin_slot,Milon,53,16486,15158,0,9,85,116,2,90,3,7,50,32,43,46,95,scriptHP: 1000,,,
milon,odin_slot,Ghast,53,1254,711,0,99,100,255,1,90,1,7,50,32,11,14,,,,,
milon,officer_slot,Milon,11,1229,742,186,3,75,26,1,65,2,2,60,12,2,4,11,scriptHP: 1000,,,
milon,officer_slot,Ghast,11,19,35,15,10,80,54,1,70,1,2,60,12,1,2,,,,,
milon,ogopogo_slot,Milon,62,28950,51453,0,11,99,150,4,55,4,9,50,40,38,38,127,scriptHP: 1000,,,
milon,ogopogo_slot,Ghast,62,2263,2412,0,99,100,255,2,60,2,9,50,40,10,13,,,,,
milon,paledim_slot,Milon,98,21623,49685,0,11,85,144,5,40,5,10,50,48,40,43,31,scriptHP: 1000,,,
milon,paledim_slot,Ghast,98,1670,2329,0,99,100,255,3,45,3,10,50,48,10,13,,,,,
milon,plague_slot,Milon,96,22152,26274,417,11,90,146,4,50,5,7,50,32,29,32,90,scriptHP: 1000,,,
milon,plague_slot,Ghast,96,1713,1232,34,99,100,255,3,55,3,7,50,32,8,11,,,,,
milon,rubicant_slot,Milon,50,20036,21053,5304,7,80,88,1,90,1,8,80,37,38,38,16,scriptHP: 1000,,,
milon,rubicant_slot,Ghast,50,1542,987,425,13,99,174,1,90,1,8,80,37,10,13,,,,,
milon,valvalis_slot,Milon,36,5533,8000,4167,5,99,70,0,0,0,3,40,12,18,18,63,scriptHP: 1000,,,
milon,valvalis_slot,Ghast,36,367,375,334,12,75,154,0,0,0,3,40,12,5,8,,,,,
milon,wyvern_slot,Milon,99,19885,54148,0,12,90,160,4,80,5,10,50,52,43,46,8,scriptHP: 1000,,,
milon,wyvern_slot,Ghast,99,1529,2539,0,99,100,255,3,90,3,10,50,52,11,14,,,,,
milonz,antlion_slot,Milon Z.,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,5,,,,
milonz,asura_slot,Milon Z.,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
milonz,bahamut_slot,Milon Z.,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
milonz,baigan_slot,Milon Z.,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,,,,
milonz,calbrena_slot,Milon Z.,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,,,,
milonz,cpu_slot,Milon Z.,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,,,,
milonz,darkelf_slot,Milon Z.,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,,,,
milonz,darkimp_slot,Milon Z.,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,34,,,,
milonz,dlunar_slot,Milon Z.,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
milonz,dmist_slot,Milon Z.,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,,,,
milonz,elements_slot,Milon Z.,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,,,,
milonz,evilwall_slot,Milon Z.,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,,,,
milonz,fabulgauntlet_slot,Milon Z.,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,31,,,,
milonz,golbez_slot,Milon Z.,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,,,,
milonz,guard_slot,Milon Z.,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,,,,
milonz,kainazzo_slot,Milon Z.,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,29,,,,
milonz,karate_slot,Milon Z.,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,65,,,,
milonz,kingqueen_slot,Milon Z.,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,31,,,,
milonz,leviatan_slot,Milon Z.,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
milonz,lugae_slot,Milon Z.,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,7,,,,
milonz,magus_slot,Milon Z.,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,11,,,,
milonz,milon_slot,Milon Z.,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,14,,,,
milonz,milonz_slot,Milon Z.,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,31,,,,
milonz,mirrorcecil_slot,Milon Z.,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,36,,,,
milonz,mombomb_slot,Milon Z.,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,5,,,,
milonz,octomamm_slot,Milon Z.,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,21,,,,
milonz,odin_slot,Milon Z.,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
milonz,officer_slot,Milon Z.,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,23,,,,
milonz,ogopogo_slot,Milon Z.,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
milonz,paledim_slot,Milon Z.,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
milonz,plague_slot,Milon Z.,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,199,,,,
milonz,rubicant_slot,Milon Z.,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,16,,,,
milonz,valvalis_slot,Milon Z.,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,63,,,,
milonz,wyvern_slot,Milon Z.,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
mirrorcecil,antlion_slot,D.Knight,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,,,,,
mirrorcecil,asura_slot,D.Knight,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,,,,,
mirrorcecil,bahamut_slot,D.Knight,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,,,,,
mirrorcecil,baigan_slot,D.Knight,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,,,,,
mirrorcecil,calbrena_slot,D.Knight,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,,,,,
mirrorcecil,cpu_slot,D.Knight,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,,,,,
mirrorcecil,darkelf_slot,D.Knight,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,,,,,
mirrorcecil,darkimp_slot,D.Knight,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,,,,,
mirrorcecil,dlunar_slot,D.Knight,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,,,,,
mirrorcecil,dmist_slot,D.Knight,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,,,,,
mirrorcecil,elements_slot,D.Knight,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,,,,,
mirrorcecil,evilwall_slot,D.Knight,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,,,,,
mirrorcecil,fabulgauntlet_slot,D.Knight,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,,,,,
mirrorcecil,golbez_slot,D.Knight,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,,,,,
mirrorcecil,guard_slot,D.Knight,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,,,,,
mirrorcecil,kainazzo_slot,D.Knight,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,,,,,
mirrorcecil,karate_slot,D.Knight,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,,,,,
mirrorcecil,kingqueen_slot,D.Knight,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,,,,,
mirrorcecil,leviatan_slot,D.Knight,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,,,,,
mirrorcecil,lugae_slot,D.Knight,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,,,,,
mirrorcecil,magus_slot,D.Knight,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,,,,,
mirrorcecil,milon_slot,D.Knight,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,,,,,
mirrorcecil,milonz_slot,D.Knight,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,,,,,
mirrorcecil,mirrorcecil_slot,D.Knight,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,,,,,
mirrorcecil,mombomb_slot,D.Knight,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,,,,,
mirrorcecil,octomamm_slot,D.Knight,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,,,,,
mirrorcecil,odin_slot,D.Knight,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,,,,,
mirrorcecil,officer_slot,D.Knight,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,,,,,
mirrorcecil,ogopogo_slot,D.Knight,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,,,,,
mirrorcecil,paledim_slot,D.Knight,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,,,,,
mirrorcecil,plague_slot,D.Knight,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,,,,,
mirrorcecil,rubicant_slot,D.Knight,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,,,,,
mirrorcecil,valvalis_slot,D.Knight,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,,,,,
mirrorcecil,wyvern_slot,D.Knight,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,,,,,
mombomb,antlion_slot,MomBomb,2,10640,654,548,2,85,11,0,0,2,2,60,8,5,5,1,scriptHP: 10000,,,
mombomb,antlion_slot,Bomb,2,40,128,37,1,60,6,0,0,2,2,85,13,2,4,,,,,
mombomb,antlion_slot,GrayBomb,2,80,155,48,2,85,13,0,0,2,0,0,0,5,8,,,,,
mombomb,asura_slot,MomBomb,63,24720,8716,0,10,99,134,0,0,0,8,80,37,66,66,69,scriptHP: 10000,,,
mombomb,asura_slot,Bomb,59,920,1698,0,6,99,86,0,0,0,5,80,62,29,32,,,,,
mombomb,asura_slot,GrayBomb,59,1840,2065,0,11,99,152,0,0,0,0,0,0,66,66,,,,,
mombomb,bahamut_slot,MomBomb,47,33680,15253,0,13,99,174,0,0,1,1,60,8,27,27,17,scriptHP: 10000,,,
mombomb,bahamut_slot,Bomb,44,1480,2971,0,8,99,110,0,0,1,2,85,13,12,15,,,,,
mombomb,bahamut_slot,GrayBomb,44,2960,3613,0,13,99,174,0,0,1,0,0,0,27,30,,,,,
mombomb,baigan_slot,MomBomb,9,12688,2101,2052,4,99,52,0,0,0,3,60,11,8,8,9,scriptHP: 10000,,,
mombomb,baigan_slot,Bomb,9,168,410,137,3,85,32,0,0,0,5,60,19,4,7,,,,,
mombomb,baigan_slot,GrayBomb,9,336,498,180,5,80,60,0,0,0,0,0,0,8,11,,,,,
mombomb,calbrena_slot,MomBomb,47,15456,9152,5471,7,99,96,1,80,2,6,60,25,11,11,41,scriptHP: 10000,,,
mombomb,calbrena_slot,Bomb,44,341,1783,365,5,80,60,1,80,2,9,80,41,5,8,,,,,
mombomb,calbrena_slot,GrayBomb,44,682,2168,479,8,99,108,1,80,2,0,0,0,11,14,,,,,
mombomb,cpu_slot,MomBomb,48,25360,65367,7066,13,99,174,4,45,4,8,50,38,38,38,127,scriptHP: 10000,,,
mombomb,cpu_slot,Bomb,45,960,12730,472,8,99,110,4,45,4,5,80,62,17,20,,,,,
mombomb,cpu_slot,GrayBomb,45,1920,15482,619,13,99,174,4,45,4,0,0,0,38,41,,,,,
mombomb,darkelf_slot,MomBomb,19,13200,3051,6154,4,99,54,0,0,3,99,99,254,11,11,15,scriptHP: 10000,,,
mombomb,darkelf_slot,Bomb,18,200,595,411,3,85,34,0,0,3,255,99,255,5,8,,,,,
mombomb,darkelf_slot,GrayBomb,18,400,723,539,5,80,62,0,0,3,0,0,0,11,14,,,,,
mombomb,darkimp_slot,MomBomb,16,10383,2537,93,5,70,56,0,0,0,0,0,0,18,21,6,scriptHP: 10000,,,
mombomb,darkimp_slot,Bomb,15,24,494,7,3,90,36,0,0,0,0,0,0,8,11,,,,,
mombomb,darkimp_slot,GrayBomb,15,48,601,9,5,80,62,0,0,0,0,0,0,18,21,,,,,
mombomb,dlunar_slot,MomBomb,99,36880,43578,0,11,85,144,3,30,4,10,80,54,30,30,36,scriptHP: 10000,,,
mombomb,dlunar_slot,Bomb,93,1680,8487,0,7,90,92,3,30,4,7,80,90,13,16,,,,,
mombomb,dlunar_slot,GrayBomb,93,3360,10322,0,12,95,162,3,30,4,0,0,0,30,33,,,,,
mombomb,dmist_slot,MomBomb,10,10298,306,137,2,90,16,0,0,5,7,80,31,5,5,10,scriptHP: 10000,,,
mombomb,dmist_slot,Bomb,10,19,60,10,2,85,11,0,0,5,10,80,50,2,4,,,,,
mombomb,dmist_slot,GrayBomb,10,38,73,12,2,95,18,0,0,5,0,0,0,5,8,,,,,
mombomb,elements_slot,MomBomb,79,65000,44668,13676,10,80,128,2,35,3,3,60,4,89,89,15,scriptHP: 10000,,,
mombomb,elements_slot,Bomb,74,4160,8699,912,6,90,82,2,35,3,5,70,6,39,42,,,,,
mombomb,elements_slot,GrayBomb,74,8320,10580,1197,11,85,144,2,35,3,0,0,0,89,89,,,,,
mombomb,evilwall_slot,MomBomb,37,22160,10023,5471,6,90,84,1,35,2,7,80,29,66,66,79,scriptHP: 10000,,,
mombomb,evilwall_slot,Bomb,35,760,1952,365,4,99,54,1,35,2,10,80,47,29,32,,,,,
mombomb,evilwall_slot,GrayBomb,35,1520,2374,479,7,99,96,1,35,2,0,0,0,66,66,,,,,
mombomb,fabulgauntlet_slot,MomBomb,15,11204,2437,975,3,90,36,2,20,2,3,60,11,6,9,5,scriptHP: 10000,,,
mombomb,fabulgauntlet_slot,Bomb,14,76,475,65,2,99,22,2,20,2,5,60,19,3,6,,,,,
mombomb,fabulgauntlet_slot,GrayBomb,14,151,577,86,3,95,40,2,20,2,0,0,0,6,9,,,,,
mombomb,golbez_slot,MomBomb,31,11922,8716,7522,5,99,68,0,0,0,0,0,0,27,27,1,scriptHP: 10000,,,
mombomb,golbez_slot,Bomb,29,121,1698,502,3,99,44,0,0,0,0,0,0,12,15,,,,,
mombomb,golbez_slot,GrayBomb,29,241,2065,659,6,80,78,0,0,0,0,0,0,27,30,,,,,
mombomb,guard_slot,MomBomb,18,10256,628,684,3,99,46,1,90,1,3,40,14,11,14,26,scriptHP: 10000,,,
mombomb,guard_slot,Bomb,17,16,123,46,3,80,30,1,90,1,6,60,23,5,8,,,,,
mombomb,guard_slot,GrayBomb,17,32,149,60,4,99,52,1,90,1,0,0,0,11,14,,,,,
mombomb,kainazzo_slot,MomBomb,16,12560,2397,2736,3,99,44,2,50,2,10,50,48,15,15,29,scriptHP: 10000,,,
mombomb,kainazzo_slot,Bomb,15,160,467,183,3,80,28,2,50,2,8,70,80,7,10,,,,,
mombomb,kainazzo_slot,GrayBomb,15,320,568,240,4,90,50,2,50,2,0,0,0,15,18,,,,,
mombomb,karate_slot,MomBomb,31,12560,0,0,6,99,86,0,0,0,0,0,0,4,7,11,scriptHP: 10000,,,
mombomb,karate_slot,Bomb,29,160,0,0,4,99,54,0,0,0,0,0,0,2,5,,,,,
mombomb,karate_slot,GrayBomb,29,320,0,0,7,99,98,0,0,0,0,0,0,4,7,,,,,
mombomb,kingqueen_slot,MomBomb,15,13840,0,0,9,85,116,0,0,0,0,0,0,53,53,5,scriptHP: 10000,,,
mombomb,kingqueen_slot,Bomb,14,240,0,0,6,70,74,0,0,0,0,0,0,23,26,,,,,
mombomb,kingqueen_slot,GrayBomb,14,480,0,0,10,90,132,0,0,0,0,0,0,65,65,,,,,
mombomb,leviatan_slot,MomBomb,79,32400,12202,0,13,99,174,0,0,5,10,80,47,53,53,34,scriptHP: 10000,,,
mombomb,leviatan_slot,Bomb,74,1400,2377,0,8,99,110,0,0,5,6,80,78,23,26,,,,,
mombomb,leviatan_slot,GrayBomb,74,2800,2890,0,13,99,174,0,0,5,0,0,0,65,65,,,,,
mombomb,lugae_slot,MomBomb,25,22124,11339,7522,6,99,86,1,50,1,0,0,0,27,27,7,scriptHP: 10000,,,
mombomb,lugae_slot,Bomb,24,758,2209,502,4,99,54,1,50,1,0,0,0,12,15,,,,,
mombomb,lugae_slot,GrayBomb,24,1516,2686,659,7,99,98,1,50,1,0,0,0,27,30,,,,,
mombomb,magus_slot,MomBomb,16,15760,3923,6154,5,80,60,1,45,2,3,60,11,7,7,11,scriptHP: 10000,,,
mombomb,magus_slot,Bomb,15,360,764,411,3,90,38,1,45,2,5,60,19,3,6,,,,,
mombomb,magus_slot,GrayBomb,15,720,929,539,5,99,68,1,45,2,0,0,0,7,10,,,,,
mombomb,milon_slot,MomBomb,15,11780,1656,2257,1,75,19,1,35,2,0,0,0,8,8,14,scriptHP: 10000,,,
mombomb,milon_slot,Bomb,14,112,323,151,2,85,13,1,35,2,0,0,0,4,7,,,,,
mombomb,milon_slot,GrayBomb,14,223,393,198,1,80,21,1,35,2,0,0,0,8,11,,,,,
mombomb,milonz_slot,MomBomb,15,11920,1744,2052,3,99,44,1,60,1,6,40,22,9,9,31,scriptHP: 10000,,,
mombomb,milonz_slot,Bomb,14,120,340,137,3,80,28,1,60,1,8,50,36,4,7,,,,,
mombomb,milonz_slot,GrayBomb,14,240,413,180,4,90,50,1,60,1,0,0,0,9,12,,,,,
mombomb,mirrorcecil_slot,MomBomb,17,10640,0,0,3,99,46,0,0,0,3,60,11,5,5,6,scriptHP: 10000,,,
mombomb,mirrorcecil_slot,Bomb,16,40,0,0,3,80,30,0,0,0,5,60,19,2,4,,,,,
mombomb,mirrorcecil_slot,GrayBomb,16,80,0,0,4,99,52,0,0,0,0,0,0,5,8,,,,,
mombomb,mombomb_slot,MomBomb,15,10800,1900,1200,3,80,30,0,0,0,1,40,9,7,7,5,scriptHP: 10000,,,
mombomb,mombomb_slot,Bomb,14,50,370,80,2,95,19,0,0,0,4,60,15,3,6,,,,,
mombomb,mombomb_slot,GrayBomb,14,100,450,105,3,85,34,0,0,0,0,0,0,7,10,,,,,
mombomb,octomamm_slot,MomBomb,10,11504,523,342,2,99,22,0,0,0,6,60,25,31,31,4,scriptHP: 10000,,,
mombomb,octomamm_slot,Bomb,10,94,102,23,2,90,15,0,0,0,9,80,41,14,17,,,,,
mombomb,octomamm_slot,GrayBomb,10,188,124,30,2,99,22,0,0,0,0,0,0,31,34,,,,,
mombomb,odin_slot,MomBomb,53,23120,7845,0,9,85,116,2,90,3,7,50,32,43,46,95,scriptHP: 10000,,,
mombomb,odin_slot,Bomb,50,820,1528,0,6,70,74,2,90,3,10,80,54,19,22,,,,,
mombomb,odin_slot,GrayBomb,50,1640,1858,0,10,90,132,2,90,3,0,0,0,43,46,,,,,
mombomb,officer_slot,MomBomb,11,10194,384,168,3,75,26,1,65,2,2,60,12,2,4,4,scriptHP: 10000,,,
mombomb,officer_slot,Bomb,11,13,75,12,2,90,16,1,65,2,2,99,20,1,3,,,,,
mombomb,officer_slot,GrayBomb,11,25,91,15,3,80,30,1,65,2,0,0,0,2,5,,,,,
mombomb,ogopogo_slot,MomBomb,62,33680,26627,0,11,99,150,4,55,4,9,50,40,38,38,127,scriptHP: 10000,,,
mombomb,ogopogo_slot,Bomb,58,1480,5186,0,7,99,96,4,55,4,5,90,66,17,20,,,,,
mombomb,ogopogo_slot,GrayBomb,58,2960,6307,0,13,90,170,4,55,4,0,0,0,38,41,,,,,
mombomb,paledim_slot,MomBomb,98,27472,25712,0,11,85,144,5,40,5,10,50,48,40,43,31,scriptHP: 10000,,,
mombomb,paledim_slot,Bomb,92,1092,5007,0,7,90,92,5,40,5,8,70,80,18,21,,,,,
mombomb,paledim_slot,GrayBomb,92,2184,6090,0,12,95,162,5,40,5,0,0,0,40,43,,,,,
mombomb,plague_slot,MomBomb,96,27920,13597,377,11,90,146,4,50,5,7,50,32,29,32,32,scriptHP: 10000,,,
mombomb,plague_slot,Bomb,90,1120,2648,26,7,90,92,4,50,5,10,80,54,13,16,,,,,
mombomb,plague_slot,GrayBomb,90,2240,3221,33,12,99,166,4,50,5,0,0,0,29,32,,,,,
mombomb,rubicant_slot,MomBomb,50,26128,10895,4787,7,80,88,1,90,1,8,80,37,38,38,16,scriptHP: 10000,,,
mombomb,rubicant_slot,Bomb,47,1008,2122,320,4,99,54,1,90,1,5,80,62,17,20,,,,,
mombomb,rubicant_slot,GrayBomb,47,2016,2581,419,8,80,100,1,90,1,0,0,0,38,41,,,,,
mombomb,valvalis_slot,MomBomb,36,13840,4140,3761,5,99,70,0,0,0,3,40,12,18,18,63,scriptHP: 10000,,,
mombomb,valvalis_slot,Bomb,34,240,807,251,3,99,44,0,0,0,5,60,19,8,11,,,,,
mombomb,valvalis_slot,GrayBomb,34,480,981,330,6,90,80,0,0,0,0,0,0,18,21,,,,,
mombomb,wyvern_slot,MomBomb,99,26000,28021,0,12,90,160,4,80,5,10,50,52,43,46,8,scriptHP: 10000,,,
mombomb,wyvern_slot,Bomb,93,1000,5457,0,8,80,102,4,80,5,7,80,88,19,22,,,,,
mombomb,wyvern_slot,GrayBomb,93,2000,6637,0,13,99,174,4,80,5,0,0,0,43,46,,,,,
octomamm,antlion_slot,Octomamm,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,,,,,
octomamm,asura_slot,Octomamm,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,,,,,
octomamm,bahamut_slot,Octomamm,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,,,,,
octomamm,baigan_slot,Octomamm,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,,,,,
octomamm,calbrena_slot,Octomamm,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,,,,,
octomamm,cpu_slot,Octomamm,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,,,,,
octomamm,darkelf_slot,Octomamm,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,,,,,
octomamm,darkimp_slot,Octomamm,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,,,,,
octomamm,dlunar_slot,Octomamm,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,,,,,
octomamm,dmist_slot,Octomamm,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,,,,,
octomamm,elements_slot,Octomamm,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,,,,,
octomamm,evilwall_slot,Octomamm,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,,,,,
octomamm,fabulgauntlet_slot,Octomamm,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,,,,,
octomamm,golbez_slot,Octomamm,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,,,,,
octomamm,guard_slot,Octomamm,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,,,,,
octomamm,kainazzo_slot,Octomamm,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,,,,,
octomamm,karate_slot,Octomamm,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,,,,,
octomamm,kingqueen_slot,Octomamm,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,,,,,
octomamm,leviatan_slot,Octomamm,79,35000,28000,0,13,99,174,0,0,5,10,80,47,53,53,,,,,
octomamm,lugae_slot,Octomamm,25,18943,26020,11000,6,99,86,1,50,1,0,0,0,27,27,,,,,
octomamm,magus_slot,Octomamm,16,9000,9000,9000,5,80,60,1,45,2,3,60,11,7,7,,,,,
octomamm,milon_slot,Octomamm,15,2780,3800,3300,1,75,19,1,35,2,0,0,0,8,8,,,,,
octomamm,milonz_slot,Octomamm,15,3000,4000,3000,3,99,44,1,60,1,6,40,22,9,9,,,,,
octomamm,mirrorcecil_slot,Octomamm,17,1000,0,0,3,99,46,0,0,0,3,60,11,5,5,,,,,
octomamm,mombomb_slot,Octomamm,15,1250,4360,1755,3,80,30,0,0,0,1,40,9,7,7,,,,,
octomamm,octomamm_slot,Octomamm,10,2350,1200,500,2,99,22,0,0,0,6,60,25,31,31,,,,,
octomamm,odin_slot,Octomamm,53,20500,18000,0,9,85,116,2,90,3,7,50,32,43,46,,,,,
octomamm,officer_slot,Octomamm,11,302,880,245,3,75,26,1,65,2,2,60,12,2,4,,,,,
octomamm,ogopogo_slot,Octomamm,62,37000,61100,0,11,99,150,4,55,4,9,50,40,38,38,,,,,
octomamm,paledim_slot,Octomamm,98,27300,59000,0,11,85,144,5,40,5,10,50,48,40,43,,,,,
octomamm,plague_slot,Octomamm,96,28000,31200,550,11,90,146,4,50,5,7,50,32,29,32,,,,,
octomamm,rubicant_slot,Octomamm,50,25200,25000,7000,7,80,88,1,90,1,8,80,37,38,38,,,,,
octomamm,valvalis_slot,Octomamm,36,6000,9500,5500,5,99,70,0,0,0,3,40,12,18,18,,,,,
octomamm,wyvern_slot,Octomamm,99,25000,64300,0,12,90,160,4,80,5,10,50,52,43,46,,,,,
odin,antlion_slot,Odin,2,1000,1500,800,2,85,11,0,0,2,2,60,8,5,5,4,,,,
odin,asura_slot,Odin,63,23000,20000,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
odin,bahamut_slot,Odin,47,37000,35000,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
odin,baigan_slot,Odin,9,4200,4820,3000,4,99,52,0,0,0,3,60,11,8,8,9,,,,
odin,calbrena_slot,Odin,47,8524,21000,8000,7,99,96,1,80,2,6,60,25,11,11,41,,,,
odin,cpu_slot,Odin,48,24000,150000,10333,13,99,174,4,45,4,8,50,38,38,38,127,,,,
odin,darkelf_slot,Odin,19,5000,7000,9000,4,99,54,0,0,3,99,99,254,11,11,15,,,,
odin,darkimp_slot,Odin,16,597,5820,135,5,70,56,0,0,0,0,0,0,18,21,29,,,,
odin,dlunar_slot,Odin,99,42000,100000,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
odin,dmist_slot,Odin,10,465,700,200,2,90,16,0,0,5,7,80,31,5,5,10,,,,
odin,elements_slot,Odin,79,65000,102500,20000,10,80,128,2,35,3,3,60,4,89,89,15,,,,
odin,evilwall_slot,Odin,37,19000,23000,8000,6,90,84,1,35,2,7,80,29,66,66,79,,,,
odin,fabulgauntlet_slot,Odin,15,1880,5590,1425,3,90,36,2,20,2,3,60,11,6,9,27,,,,
odin,golbez_slot,Odin,31,3002,20000,11000,5,99,68,0,0,0,0,0,0,27,27,1,,,,
odin,guard_slot,Odin,18,400,1440,1000,3,99,46,1,90,1,3,40,14,11,14,26,,,,
odin,kainazzo_slot,Odin,16,4000,5500,4000,3,99,44,2,50,2,10,50,48,15,15,29,,,,
odin,karate_slot,Odin,31,4000,0,0,6,99,86,0,0,0,0,0,0,4,7,56,,,,
odin,kingqueen_slot,Odin,15,6000,0,0,9,85,116,0,0,0,0,0,0,53,53,27,,,,
